Id,PID,Garage Finish,Garage Cars,SalePrice,Age Till Sale,Combined Qual,Combined Rms AbvGrd,Combined SF,MS SubClass_Duplex,MS SubClass_OneHalfStorey,MS SubClass_OneStorey,MS SubClass_SplitLevel,MS SubClass_TwoStorey,Neighborhood_City Center,Neighborhood_E 13th St/Duff Ave,Neighborhood_Grand Ave/24th St,Neighborhood_Grand Ave/30th St,Neighborhood_Hayward Ave,Neighborhood_Lincoln Way/500th Ave,Neighborhood_Ontario,Neighborhood_S Duff Ave/Airport Rd,Neighborhood_S Duff Ave/E Lincoln Way,Neighborhood_Stange Rd/Bloomington Rd,Neighborhood_Stange Rd/Pammel Ct,Neighborhood_Woodland St/West St,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Combined Exterior_MetalMetal,Combined Exterior_MetalOthers,Combined Exterior_MetalVinyl,Combined Exterior_MetalWood,Combined Exterior_OthersMetal,Combined Exterior_OthersOthers,Combined Exterior_OthersVinyl,Combined Exterior_OthersWood,Combined Exterior_VinylOthers,Combined Exterior_VinylVinyl,Combined Exterior_VinylWood,Combined Exterior_WoodOthers,Combined Exterior_WoodVinyl,Combined Exterior_WoodWood
1168,533215020,3.0,2.0,300000,8.583333333333258,22.0,7.0,3747.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,905226110,1.0,2.0,145000,49.0,14.0,9.0,3335.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
838,907130100,2.0,2.0,231500,12.666666666666742,17.0,9.5,3162.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1492,908127120,0.0,0.0,108000,68.58333333333326,14.0,7.0,1992.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,535178040,2.0,1.0,120000,53.91666666666674,14.0,7.0,2708.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1826,532377140,1.0,2.0,128500,46.83333333333326,14.0,6.0,2548.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
173,902106140,1.0,2.0,115000,83.25,14.0,6.0,2396.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,902301080,1.0,1.0,110000,62.33333333333326,14.0,6.5,2244.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1183,533350090,2.0,3.0,150000,31.5,21.0,12.0,4802.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2433,528235130,3.0,2.0,178000,2.8333333333332575,21.0,8.5,2524.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2866,909282060,1.0,3.0,199500,74.41666666666674,17.0,9.5,2825.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2311,527105060,3.0,2.0,183500,9.416666666666742,15.0,8.5,2738.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1551,910205010,1.0,1.0,126000,41.58333333333326,14.0,8.5,2568.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1049,527454120,1.0,2.0,148500,31.75,17.0,6.0,2550.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
657,535376060,1.0,2.0,149000,70.66666666666674,15.0,9.0,2748.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
414,527454130,1.0,2.0,137900,32.41666666666674,16.0,8.5,2751.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1181,533250160,3.0,2.0,324000,15.416666666666742,20.0,7.5,3911.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1514,909100170,0.0,0.0,98000,83.33333333333326,14.0,6.0,1728.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1040,527450110,1.0,1.0,103400,35.16666666666674,15.0,6.5,1734.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
216,905101100,0.0,0.0,94000,135.41666666666674,14.0,7.0,1800.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1720,528181060,2.0,2.0,209500,1.6666666666667425,20.0,8.0,3735.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2331,527210040,3.0,3.0,545224,0.75,25.0,13.5,5676.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,903426200,0.0,0.0,159900,98.41666666666674,17.0,8.5,2340.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,527276150,1.0,2.0,141000,59.5,13.0,5.0,2128.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2438,528275080,3.0,2.0,215000,6.3333333333332575,16.0,11.5,3302.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
89,532378110,1.0,1.0,127000,48.33333333333326,14.0,7.5,2340.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
240,905452160,3.0,1.0,128000,56.5,14.0,6.0,2710.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,533238045,2.0,3.0,267916,0.33333333333325754,21.0,7.5,3912.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,903233180,1.0,1.0,127500,76.91666666666674,15.0,7.0,2811.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
888,908128060,2.0,2.0,198500,6.5833333333332575,15.0,10.0,2594.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1019,527302050,3.0,2.0,175500,27.5,17.0,9.0,3420.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2132,907192040,3.0,2.0,217500,7.5833333333332575,19.0,9.5,3313.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
203,903426180,1.0,2.0,149500,95.5,13.0,10.5,3422.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
420,527455280,2.0,2.0,148800,43.58333333333326,15.0,6.0,2640.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2333,527212030,3.0,3.0,556581,1.5833333333332575,23.0,14.5,5576.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,535152230,2.0,2.0,156500,52.5,15.0,7.5,3398.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2800,907285100,2.0,2.0,237000,11.583333333333258,19.0,10.5,3535.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1885,534276160,3.0,1.0,120000,49.5,14.0,6.0,2121.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1734,528221050,3.0,2.0,203000,2.5,17.0,8.0,3040.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2327,527182020,2.0,2.0,130000,19.666666666666742,18.0,7.0,2856.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1282,535476370,2.0,2.0,167900,44.5,15.0,8.5,2833.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2688,903425340,1.0,2.0,129000,36.41666666666674,13.0,7.0,2496.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2581,535180070,1.0,1.0,134450,49.41666666666674,15.0,7.0,2753.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2067,905226050,1.0,2.0,112000,89.66666666666674,15.0,9.0,2808.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2115,906403060,2.0,2.0,207000,19.416666666666742,19.0,9.5,3421.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
754,903430070,0.0,0.0,62500,87.75,14.0,13.0,3168.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,528188150,2.0,2.0,154000,5.8333333333332575,19.0,8.5,2864.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2615,535404080,1.0,1.0,129900,49.58333333333326,14.0,6.0,1940.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,923225440,1.0,1.0,85000,34.33333333333326,15.0,5.5,1984.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320,902401010,1.0,1.0,116900,82.66666666666674,16.0,6.0,1971.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
416,527455060,1.0,2.0,148500,31.333333333333258,15.0,9.5,2736.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
284,908226130,1.0,1.0,80000,69.58333333333326,13.0,6.0,1876.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1385,905108170,1.0,2.0,152000,24.25,15.0,6.0,2692.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
275,908102110,1.0,1.0,155891,56.08333333333326,13.0,7.0,1692.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,903401070,1.0,2.0,165000,87.16666666666674,16.0,8.0,2720.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,528456160,2.0,2.0,204500,1.3333333333332575,19.0,6.0,3112.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1910,534479140,1.0,1.0,146500,65.5,15.0,8.5,2684.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
381,527356040,2.0,2.0,157000,31.333333333333258,17.0,9.0,3350.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1323,902405070,1.0,2.0,184000,119.0,16.0,12.0,4150.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2432,528235050,3.0,2.0,183200,4.5,18.0,9.5,2685.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
777,905200220,1.0,1.0,139000,47.75,14.0,7.0,2472.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1107,528365060,2.0,3.0,341000,15.666666666666742,19.0,11.5,4712.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30,527451180,1.0,1.0,96000,39.16666666666674,15.0,6.5,1734.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
282,908208020,2.0,2.0,140000,7.25,14.0,7.0,2682.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
188,902402010,1.0,2.0,149700,53.33333333333326,15.0,7.0,3071.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2356,527376090,2.0,2.0,153500,31.583333333333258,15.0,7.5,2625.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1554,910251050,1.0,2.0,13100,56.16666666666674,5.0,5.0,1220.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1464,907262030,2.0,2.0,224900,5.5833333333332575,19.0,10.5,3195.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2469,528488120,1.0,2.0,176000,1.3333333333332575,19.0,8.0,2976.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1834,533130170,3.0,2.0,285000,15.333333333333258,20.0,11.5,5096.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1779,528429110,1.0,3.0,282922,0.6666666666667425,20.0,8.0,3703.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2569,535125060,3.0,2.0,226000,40.41666666666674,17.0,10.5,3568.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2334,527212040,3.0,3.0,361919,0.5833333333332575,23.0,12.5,4476.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2330,527210030,3.0,3.0,457347,1.25,23.0,14.5,4866.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2119,906475170,3.0,2.0,279000,31.416666666666742,20.0,5.5,3238.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
988,924100040,2.0,2.0,196000,32.41666666666674,16.0,7.0,3848.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
382,527359050,2.0,2.0,152000,33.5,17.0,8.0,2939.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
670,535402330,1.0,4.0,200000,40.66666666666674,14.0,15.0,4850.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2760,906392120,3.0,3.0,294900,1.6666666666667425,22.0,8.5,3914.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
543,531376090,2.0,3.0,224243,1.1666666666667425,19.0,8.0,3688.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2835,908227010,1.0,2.0,92000,91.41666666666674,14.0,9.0,2698.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1735,528221090,3.0,2.0,179540,0.5833333333332575,19.0,10.5,2584.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
448,528166060,3.0,3.0,386250,6.5,25.0,10.0,5752.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2287,923228200,3.0,1.0,106500,37.58333333333326,14.0,5.0,1819.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,528477050,3.0,3.0,310000,1.3333333333332575,25.0,12.5,3836.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1767,528348030,3.0,3.0,252000,9.416666666666742,19.0,10.5,4051.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2206,909254130,1.0,1.0,164000,66.66666666666674,16.0,9.0,2804.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1740,528222080,3.0,2.0,177594,0.5833333333332575,19.0,9.5,2584.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
199,903232190,3.0,2.0,123900,74.41666666666674,14.0,6.0,2192.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2214,909275310,1.0,3.0,239000,89.91666666666674,16.0,12.5,4858.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
323,923201020,1.0,2.0,169000,45.5,14.0,8.0,2860.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2421,528228325,3.0,2.0,234000,3.8333333333332575,19.0,9.0,3351.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
952,914475030,2.0,2.0,173000,32.91666666666674,16.0,6.5,2785.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,527402200,3.0,2.0,149000,40.25,15.0,6.0,2488.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1139,531376070,3.0,2.0,170000,1.25,19.0,8.0,2807.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
518,528458020,3.0,2.0,225000,1.8333333333332575,20.0,8.0,3401.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1390,905201020,3.0,1.0,144900,45.41666666666674,15.0,7.0,2220.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
277,908102170,2.0,1.0,144000,42.5,15.0,7.0,2728.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54,528228440,3.0,2.0,192000,6.3333333333332575,20.0,8.0,2955.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
649,535353040,1.0,1.0,145500,57.25,16.0,6.0,2292.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2600,535377100,1.0,1.0,86900,106.25,11.0,6.0,1448.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
617,534475185,2.0,2.0,149500,56.16666666666674,15.0,7.0,3515.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2209,909256120,1.0,1.0,119750,69.5,12.0,6.0,2114.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2814,907418020,2.0,2.0,173900,1.6666666666667425,17.0,8.5,2814.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2542,534275010,1.0,1.0,136500,45.08333333333326,14.0,7.0,2468.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2323,527146135,3.0,2.0,270000,13.0,20.0,11.5,5367.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,905202230,2.0,2.0,235000,48.25,16.0,5.0,3418.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
490,528290190,2.0,2.0,156000,10.25,17.0,9.5,2214.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
542,531375130,1.0,2.0,153000,6.5,16.0,8.0,2804.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
973,923203190,3.0,2.0,165000,10.5,17.0,7.0,2850.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1012,527212050,3.0,3.0,325000,3.5,22.0,13.5,4282.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2218,909281020,1.0,2.0,140000,66.83333333333326,14.0,7.0,2611.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2033,903453080,1.0,2.0,202500,44.33333333333326,15.0,12.0,3693.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1071,528180140,3.0,3.0,367294,0.8333333333332575,24.0,8.5,4456.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1583,916403230,2.0,2.0,175000,20.666666666666742,18.0,7.0,3570.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2858,909275230,1.0,3.0,140000,91.16666666666674,17.0,8.0,3115.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2265,916403040,1.0,2.0,174000,22.583333333333258,18.0,8.0,3033.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1088,528235180,3.0,2.0,190000,3.5833333333332575,19.0,7.0,2422.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
698,902105060,0.0,0.0,129000,99.25,15.0,9.0,1968.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1896,534425015,2.0,2.0,200000,48.58333333333326,16.0,7.5,3754.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
628,535126010,3.0,1.0,193500,41.5,17.0,10.5,3547.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1212,534403050,2.0,2.0,145000,44.58333333333326,16.0,7.0,2688.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
